carId,carAtendimento,carParcelas,carValorParcela,carVencimento,carNumeroParcela,carParcelaStatus,carDataPagamento
3466,11853,8,R$ 312.50,10-Dec-24,8,Pago com sucesso,10-Dec-24
3467,11858,5,R$ 200.00,10-Jun-24,1,Pago com sucesso,06-Jun-24
3468,11858,5,R$ 200.00,10-Jul-24,2,Aberta,
3469,11858,5,R$ 200.00,10-Aug-24,3,Aberta,
3470,11858,5,R$ 200.00,10-Sep-24,4,Aberta,
3471,11858,5,R$ 200.00,10-Oct-24,5,Aberta,
3472,11859,10,R$ 250.00,14-Jun-24,1,Pago com sucesso,14-Jun-24
3473,11859,10,R$ 250.00,14-Jul-24,2,Pago com atraso,15-Jul-24
3474,11859,10,R$ 250.00,14-Aug-24,3,Pago com sucesso,13-Aug-24
3475,11859,10,R$ 250.00,14-Sep-24,4,Pago com atraso,16-Sep-24
3476,11859,10,R$ 250.00,14-Oct-24,5,Pago com sucesso,14-Oct-24
3477,11859,10,R$ 250.00,14-Nov-24,6,Pago com sucesso,14-Nov-24
3478,11859,10,R$ 250.00,14-Dec-24,7,Pago com atraso,16-Dec-24
3479,11859,10,R$ 250.00,14-Jan-25,8,Pago com sucesso,14-Jan-25
3480,11859,10,R$ 250.00,14-Feb-25,9,Pago com sucesso,14-Feb-25
3481,11859,10,R$ 250.00,14-Mar-25,10,Pago com sucesso,14-Mar-25
3482,11861,5,R$ 160.00,25-May-24,1,Aberta,
3483,11861,5,R$ 160.00,25-Jun-24,2,Aberta,
3484,11861,5,R$ 160.00,25-Jul-24,3,Aberta,
3485,11861,5,R$ 160.00,25-Aug-24,4,Aberta,
3486,11861,5,R$ 160.00,25-Sep-24,5,Aberta,
3487,11862,8,R$ 250.00,07-Jun-24,1,Pago com sucesso,04-Jun-24
3488,11862,8,R$ 250.00,07-Jul-24,2,Aberta,
3489,11862,8,R$ 250.00,07-Aug-24,3,Aberta,
3490,11862,8,R$ 250.00,07-Sep-24,4,Aberta,
3491,11862,8,R$ 250.00,07-Oct-24,5,Aberta,
3492,11862,8,R$ 250.00,07-Nov-24,6,Aberta,
3493,11862,8,R$ 250.00,07-Dec-24,7,Aberta,
3494,11862,8,R$ 250.00,07-Jan-25,8,Aberta,
3495,11863,8,R$ 300.00,20-Jun-24,1,Pago com atraso,21-Jun-24
3496,11863,8,R$ 300.00,20-Jul-24,2,Aberta,
3497,11863,8,R$ 300.00,20-Aug-24,3,Aberta,
3498,11863,8,R$ 300.00,20-Sep-24,4,Aberta,
3499,11863,8,R$ 300.00,20-Oct-24,5,Aberta,
3500,11863,8,R$ 300.00,20-Nov-24,6,Aberta,
3501,11863,8,R$ 300.00,20-Dec-24,7,Aberta,
3502,11863,8,R$ 300.00,20-Jan-25,8,Aberta,
3503,11867,5,R$ 180.00,20-Jun-24,1,Aberta,
3504,11867,5,R$ 180.00,20-Jul-24,2,Aberta,
3505,11867,5,R$ 180.00,20-Aug-24,3,Aberta,
3506,11867,5,R$ 180.00,20-Sep-24,4,Aberta,
3507,11867,5,R$ 180.00,20-Oct-24,5,Aberta,
3508,11871,5,R$ 180.00,06-Jul-24,1,Aberta,
3509,11871,5,R$ 180.00,06-Aug-24,2,Aberta,
3510,11871,5,R$ 180.00,06-Sep-24,3,Aberta,
3511,11871,5,R$ 180.00,06-Oct-24,4,Aberta,
3512,11871,5,R$ 180.00,06-Nov-24,5,Aberta,
3513,11866,4,R$ 175.00,05-Jul-24,1,Aberta,
3514,11866,4,R$ 175.00,05-Aug-24,2,Aberta,
3515,11866,4,R$ 175.00,05-Sep-24,3,Aberta,
3516,11866,4,R$ 175.00,05-Oct-24,4,Aberta,
3517,11872,8,R$ 250.00,25-Jun-24,1,Pago com sucesso,21-Jun-24
3518,11872,8,R$ 250.00,25-Jul-24,2,Pago com sucesso,22-Jul-24
3519,11872,8,R$ 250.00,25-Aug-24,3,Pago com sucesso,21-Aug-24
3520,11872,8,R$ 250.00,25-Sep-24,4,Pago com sucesso,23-Sep-24
3521,11872,8,R$ 250.00,25-Oct-24,5,Pago com sucesso,21-Oct-24
3522,11872,8,R$ 250.00,25-Nov-24,6,Pago com sucesso,21-Nov-24
3523,11872,8,R$ 250.00,25-Dec-24,7,Pago com sucesso,23-Dec-24
3524,11872,8,R$ 250.00,25-Jan-25,8,Pago com sucesso,21-Jan-25
3525,11873,5,R$ 240.00,10-Jul-24,1,Aberta,
3526,11873,5,R$ 240.00,10-Aug-24,2,Aberta,
3527,11873,5,R$ 240.00,10-Sep-24,3,Aberta,
3528,11873,5,R$ 240.00,10-Oct-24,4,Aberta,
3529,11873,5,R$ 240.00,10-Nov-24,5,Aberta,
3530,11876,8,R$ 285.00,10-Jul-24,1,Pago com sucesso,10-Jul-24
3531,11876,8,R$ 285.00,10-Aug-24,2,Pago com atraso,12-Aug-24
3532,11876,8,R$ 285.00,10-Sep-24,3,Pago com sucesso,02-Sep-24
3533,11876,8,R$ 285.00,10-Oct-24,4,Pago com atraso,04-Nov-24
3534,11876,8,R$ 285.00,10-Nov-24,5,Pago com atraso,02-Dec-24
3535,11876,8,R$ 285.00,10-Dec-24,6,Pago com sucesso,04-Dec-24
3536,11876,8,R$ 285.00,10-Jan-25,7,Pago com atraso,31-Jan-25
3537,11876,8,R$ 285.00,10-Feb-25,8,Pago com atraso,05-Mar-25
3538,11879,6,R$ 500.00,05-Jul-24,1,Aberta,
3539,11879,6,R$ 500.00,05-Aug-24,2,Aberta,
3540,11879,6,R$ 500.00,05-Sep-24,3,Aberta,
3541,11879,6,R$ 500.00,05-Oct-24,4,Aberta,
3542,11879,6,R$ 500.00,05-Nov-24,5,Aberta,
3543,11879,6,R$ 500.00,05-Dec-24,6,Aberta,
3544,11880,6,R$ 575.00,10-Oct-24,1,Pago com atraso,11-Oct-24
3545,11880,6,R$ 575.00,10-Nov-24,2,Pago com atraso,13-Nov-24
3546,11880,6,R$ 575.00,10-Dec-24,3,Pago com atraso,11-Dec-24
3547,11880,6,R$ 575.00,10-Jan-25,4,Pago com atraso,28-Feb-25
3548,11880,6,R$ 575.00,10-Feb-25,5,Pago com atraso,28-Feb-25
3549,11880,6,R$ 575.00,10-Mar-25,6,Pago com atraso,15-Apr-25
3550,11883,5,R$ 260.00,10-Aug-24,1,Aberta,
3551,11883,5,R$ 260.00,10-Sep-24,2,Aberta,
3552,11883,5,R$ 260.00,10-Oct-24,3,Aberta,
3553,11883,5,R$ 260.00,10-Nov-24,4,Aberta,
3554,11883,5,R$ 260.00,10-Dec-24,5,Aberta,
3555,11885,6,R$ 230.00,10-Aug-24,1,Pago com sucesso,08-Aug-24
3556,11885,6,R$ 230.00,10-Sep-24,2,Pago com sucesso,10-Sep-24
3557,11885,6,R$ 230.00,10-Oct-24,3,Pago com sucesso,10-Oct-24
3558,11885,6,R$ 230.00,10-Nov-24,4,Pago com sucesso,08-Nov-24
3559,11885,6,R$ 230.00,10-Dec-24,5,Pago com sucesso,06-Dec-24
3560,11885,6,R$ 230.00,10-Jan-25,6,Pago com sucesso,08-Jan-25
3561,11888,6,R$ 200.00,01-Aug-24,1,Pago com sucesso,22-Jul-24
3562,11888,6,R$ 200.00,01-Sep-24,2,Pago com sucesso,30-Jul-24
3563,11888,6,R$ 200.00,01-Oct-24,3,Pago com sucesso,27-Aug-24
3564,11888,6,R$ 200.00,01-Nov-24,4,Pago com sucesso,14-Oct-24
3565,11888,6,R$ 200.00,01-Dec-24,5,Pago com sucesso,06-Nov-24
3566,11888,6,R$ 200.00,01-Jan-25,6,Pago com atraso,02-Jan-25
3567,11889,6,R$ 250.00,10-Aug-24,1,Pago com sucesso,29-Jul-24
3568,11889,6,R$ 250.00,10-Sep-24,2,Pago com sucesso,10-Sep-24
3569,11889,6,R$ 250.00,10-Oct-24,3,Pago com atraso,18-Oct-24
3570,11889,6,R$ 250.00,10-Nov-24,4,Pago com atraso,23-Dec-24
3571,11889,6,R$ 250.00,10-Dec-24,5,Pago com atraso,31-Dec-24
3572,11889,6,R$ 250.00,10-Jan-25,6,Pago com atraso,25-Mar-25
3573,11891,6,R$ 200.00,05-Aug-24,1,Aberta,
3574,11891,6,R$ 200.00,05-Sep-24,2,Aberta,
3575,11891,6,R$ 200.00,05-Oct-24,3,Aberta,
3576,11891,6,R$ 200.00,05-Nov-24,4,Aberta,
3577,11891,6,R$ 200.00,05-Dec-24,5,Aberta,
3578,11891,6,R$ 200.00,05-Jan-25,6,Aberta,
3579,11896,4,R$ 240.00,10-Aug-24,1,Aberta,
3580,11896,4,R$ 240.00,10-Sep-24,2,Aberta,
3581,11896,4,R$ 240.00,10-Oct-24,3,Aberta,
3582,11896,4,R$ 240.00,10-Nov-24,4,Aberta,
3583,11900,4,R$ 218.75,07-Aug-24,1,Pago com atraso,07-Sep-24
3584,11900,4,R$ 218.75,07-Sep-24,2,Pago com atraso,11-Oct-24
3585,11900,4,R$ 218.75,07-Oct-24,3,Pago com atraso,28-Nov-24
3586,11900,4,R$ 218.75,07-Nov-24,4,Pago com atraso,29-Jan-25
3587,11902,4,R$ 600.00,04-Sep-24,1,Aberta,
3588,11902,4,R$ 600.00,04-Oct-24,2,Aberta,
3589,11902,4,R$ 600.00,04-Nov-24,3,Aberta,
3590,11902,4,R$ 600.00,04-Dec-24,4,Aberta,
3591,11903,8,R$ 325.00,25-Aug-24,1,Pago com atraso,28-Aug-24
3592,11903,8,R$ 325.00,25-Sep-24,2,Pago com atraso,02-Oct-24
3593,11903,8,R$ 325.00,25-Oct-24,3,Pago com atraso,21-Nov-24
3594,11903,8,R$ 325.00,25-Nov-24,4,Pago com atraso,02-Jan-25
3595,11903,8,R$ 325.00,25-Dec-24,5,Pago com atraso,30-Jan-25
3596,11903,8,R$ 325.00,25-Jan-25,6,Pago com sucesso,04-Dec-24
3597,11903,8,R$ 325.00,25-Feb-25,7,Pago com sucesso,31-Jan-25
3598,11903,8,R$ 325.00,25-Mar-25,8,Pago com atraso,02-May-25
3599,11904,4,R$ 150.00,07-Sep-24,1,Aberta,
3600,11904,4,R$ 150.00,07-Oct-24,2,Aberta,
3601,11904,4,R$ 150.00,07-Nov-24,3,Aberta,
3602,11904,4,R$ 150.00,07-Dec-24,4,Aberta,
3603,11905,5,R$ 100.00,02-Sep-24,1,Pago com atraso,27-Jun-25
3604,11905,5,R$ 100.00,02-Oct-24,2,Pago com atraso,27-Jun-25
3605,11905,5,R$ 100.00,02-Nov-24,3,Pago com atraso,11-Aug-25
3606,11905,5,R$ 100.00,02-Dec-24,4,Pago com atraso,11-Aug-25
3607,11905,5,R$ 100.00,02-Jan-25,5,Pago com atraso,03-Sep-25
3608,11911,6,R$ 250.00,15-Sep-24,1,Pago com sucesso,12-Sep-24
3609,11911,6,R$ 250.00,15-Oct-24,2,Pago com atraso,30-Oct-24
3610,11911,6,R$ 250.00,15-Nov-24,3,Pago com atraso,08-May-25
3611,11911,6,R$ 250.00,15-Dec-24,4,Aberta,
3612,11911,6,R$ 250.00,15-Jan-25,5,Aberta,
3613,11911,6,R$ 250.00,15-Feb-25,6,Aberta,
3614,11914,1,R$ 280.00,02-Oct-24,1,Aberta,
3615,11915,5,R$ 200.00,25-Oct-24,1,Pago com sucesso,27-Sep-24
3616,11915,5,R$ 200.00,25-Nov-24,2,Pago com sucesso,24-Oct-24
3617,11915,5,R$ 200.00,25-Dec-24,3,Pago com sucesso,25-Nov-24
3618,11915,5,R$ 200.00,25-Jan-25,4,Pago com sucesso,26-Dec-24
3619,11915,5,R$ 200.00,25-Feb-25,5,Pago com sucesso,31-Jan-25
3620,11918,4,R$ 140.00,10-Oct-24,1,Pago com sucesso,10-Oct-24
3621,11918,4,R$ 140.00,10-Nov-24,2,Pago com sucesso,10-Nov-24
3622,11918,4,R$ 140.00,10-Dec-24,3,Pago com sucesso,10-Dec-24
3623,11918,4,R$ 140.00,10-Jan-25,4,Pago com sucesso,10-Jan-25
3624,11919,4,R$ 170.00,20-Nov-24,1,Pago com sucesso,19-Nov-24
3625,11919,4,R$ 170.00,20-Dec-24,2,Pago com sucesso,30-Nov-24
3626,11919,4,R$ 170.00,20-Jan-25,3,Pago com sucesso,24-Dec-24
3627,11919,4,R$ 170.00,20-Feb-25,4,Pago com sucesso,29-Jan-25
3628,11921,5,R$ 160.00,15-Oct-24,1,Pago com sucesso,12-Oct-24
3629,11921,5,R$ 160.00,15-Nov-24,2,Pago com sucesso,14-Nov-24
3630,11921,5,R$ 160.00,15-Dec-24,3,Pago com sucesso,13-Dec-24
3631,11921,5,R$ 160.00,15-Jan-25,4,Pago com sucesso,11-Jan-25
3632,11921,5,R$ 160.00,15-Feb-25,5,Pago com sucesso,10-Feb-25
3633,11924,5,R$ 160.00,14-Oct-24,1,Pago com sucesso,12-Oct-24
3634,11924,5,R$ 160.00,14-Nov-24,2,Pago com atraso,19-Nov-24
3635,11924,5,R$ 160.00,14-Dec-24,3,Pago com sucesso,11-Dec-24
3636,11924,5,R$ 160.00,14-Jan-25,4,Pago com atraso,31-Jan-25
3637,11924,5,R$ 160.00,14-Feb-25,5,Pago com atraso,15-Feb-25
3638,11925,7,R$ 200.00,30-Oct-24,1,Pago com atraso,07-Nov-24
3639,11925,7,R$ 200.00,30-Nov-24,2,Pago com atraso,26-Dec-24
3640,11925,7,R$ 200.00,30-Dec-24,3,Pago com atraso,28-May-25
3641,11925,7,R$ 200.00,30-Jan-25,4,Pago com atraso,30-Aug-25
3642,11925,7,R$ 200.00,28-Feb-25,5,Aberta,
3643,11925,7,R$ 200.00,28-Mar-25,6,Aberta,
3644,11925,7,R$ 200.00,28-Apr-25,7,Aberta,
3645,11932,4,R$ 175.00,27-Dec-24,1,Pago com sucesso,27-Dec-24
3646,11932,4,R$ 175.00,27-Jan-25,2,Pago com atraso,01-Mar-25
3647,11932,4,R$ 175.00,27-Feb-25,3,Aberta,
3648,11932,4,R$ 175.00,27-Mar-25,4,Aberta,
3649,11933,6,R$ 200.00,09-Nov-24,1,Pago com atraso,11-Nov-24
3650,11933,6,R$ 200.00,09-Dec-24,2,Pago com atraso,13-Jan-25
3651,11933,6,R$ 200.00,09-Jan-25,3,Pago com atraso,13-Jan-25
3652,11933,6,R$ 200.00,09-Feb-25,4,Pago com atraso,11-Feb-25
3653,11933,6,R$ 200.00,09-Mar-25,5,Pago com sucesso,05-Mar-25
3654,11933,6,R$ 200.00,09-Apr-25,6,Pago com atraso,14-Apr-25
3655,11940,5,R$ 130.00,07-Nov-24,1,Pago com atraso,03-Sep-25
3656,11940,5,R$ 130.00,07-Dec-24,2,Pago com atraso,03-Sep-25
3657,11940,5,R$ 130.00,07-Jan-25,3,Pago com atraso,29-Sep-25
3658,11940,5,R$ 130.00,07-Feb-25,4,Pago com atraso,29-Sep-25
3659,11940,5,R$ 130.00,07-Mar-25,5,Pago com atraso,29-Sep-25
3660,11941,5,R$ 200.00,05-Nov-24,1,Pago com sucesso,04-Nov-24
3661,11941,5,R$ 200.00,05-Dec-24,2,Pago com atraso,13-Dec-24
3662,11941,5,R$ 200.00,05-Jan-25,3,Pago com atraso,14-Jan-25
3663,11941,5,R$ 200.00,05-Feb-25,4,Pago com atraso,07-Apr-25
3664,11941,5,R$ 200.00,05-Mar-25,5,Pago com atraso,22-Sep-25
3665,11944,3,R$ 130.00,25-Nov-24,1,Pago com atraso,13-Dec-24
3666,11944,3,R$ 130.00,25-Dec-24,2,Pago com atraso,04-Feb-25
3667,11944,3,R$ 130.00,25-Jan-25,3,Pago com atraso,15-Apr-25
3668,11945,2,R$ 150.00,15-Nov-24,1,Aberta,
3669,11945,2,R$ 150.00,15-Dec-24,2,Aberta,
3670,11947,5,R$ 550.00,20-Nov-24,1,Pago com atraso,30-Nov-24
3671,11947,5,R$ 550.00,20-Dec-24,2,Pago com atraso,07-Feb-25
3672,11947,5,R$ 550.00,20-Jan-25,3,Pago com atraso,07-Feb-25
3673,11947,5,R$ 550.00,20-Feb-25,4,Pago com atraso,16-May-25
3674,11947,5,R$ 550.00,20-Mar-25,5,Pago com atraso,11-Oct-25
3675,11948,5,R$ 140.00,07-Nov-24,1,Pago com atraso,06-Feb-25
3676,11948,5,R$ 140.00,07-Dec-24,2,Pago com atraso,13-Aug-25
3677,11948,5,R$ 140.00,07-Jan-25,3,Aberta,
3678,11948,5,R$ 140.00,07-Feb-25,4,Aberta,
3679,11948,5,R$ 140.00,07-Mar-25,5,Aberta,
3680,11952,2,R$ 150.00,10-Nov-24,1,Pago com sucesso,31-Oct-24
3681,11952,2,R$ 150.00,10-Dec-24,2,Pago com sucesso,30-Nov-24
3682,11954,1,"R$ 1,000.00",29-Nov-24,1,Aberta,
3683,11955,8,R$ 287.50,05-Dec-24,1,Pago com sucesso,19-Nov-24
3684,11955,8,R$ 287.50,05-Jan-25,2,Pago com sucesso,24-Dec-24
3685,11955,8,R$ 287.50,05-Feb-25,3,Pago com sucesso,29-Jan-25
3686,11955,8,R$ 287.50,05-Mar-25,4,Pago com sucesso,26-Feb-25
3687,11955,8,R$ 287.50,05-Apr-25,5,Pago com sucesso,28-Mar-25
3688,11955,8,R$ 287.50,05-May-25,6,Pago com sucesso,29-Apr-25
3689,11955,8,R$ 287.50,05-Jun-25,7,Pago com sucesso,27-May-25
3690,11955,8,R$ 287.50,05-Jul-25,8,Pago com sucesso,26-Jun-25
3691,11956,6,R$ 340.00,28-Dec-24,1,Pago com sucesso,21-Dec-24
3692,11956,6,R$ 340.00,28-Jan-25,2,Pago com sucesso,28-Jan-25
3693,11956,6,R$ 340.00,28-Feb-25,3,Pago com sucesso,28-Feb-25
3694,11956,6,R$ 340.00,28-Mar-25,4,Pago com atraso,25-Apr-25
3695,11956,6,R$ 340.00,28-Apr-25,5,Pago com atraso,29-May-25
3696,11956,6,R$ 340.00,28-May-25,6,Pago com atraso,29-Jul-25
3697,11960,6,R$ 200.00,10-Dec-24,1,Pago com sucesso,10-Dec-24
3698,11960,6,R$ 200.00,10-Jan-25,2,Pago com sucesso,08-Jan-25
3699,11960,6,R$ 200.00,10-Feb-25,3,Pago com sucesso,07-Feb-25
3700,11960,6,R$ 200.00,10-Mar-25,4,Pago com sucesso,08-Mar-25
3701,11960,6,R$ 200.00,10-Apr-25,5,Pago com sucesso,08-Apr-25
3702,11960,6,R$ 200.00,10-May-25,6,Pago com sucesso,08-May-25
3703,11961,5,R$ 140.00,10-Dec-24,1,Pago com sucesso,05-Dec-24
3704,11961,5,R$ 140.00,10-Jan-25,2,Pago com sucesso,06-Jan-25
3705,11961,5,R$ 140.00,10-Feb-25,3,Pago com sucesso,05-Feb-25
3706,11961,5,R$ 140.00,10-Mar-25,4,Pago com sucesso,05-Mar-25
3707,11961,5,R$ 140.00,10-Apr-25,5,Pago com sucesso,05-Apr-25
3708,11966,6,R$ 135.00,05-Dec-24,1,Pago com atraso,07-Jan-25
3709,11966,6,R$ 135.00,05-Jan-25,2,Pago com atraso,03-Feb-25
3710,11966,6,R$ 135.00,05-Feb-25,3,Pago com atraso,13-Mar-25
3711,11966,6,R$ 135.00,05-Mar-25,4,Pago com atraso,02-Apr-25
3712,11966,6,R$ 135.00,05-Apr-25,5,Pago com atraso,05-May-25
3713,11966,6,R$ 135.00,05-May-25,6,Pago com atraso,06-Jun-25
3714,11968,5,R$ 110.00,28-Dec-24,1,Pago com atraso,28-Jan-25
3715,11968,5,R$ 110.00,28-Jan-25,2,Pago com atraso,25-Apr-25
3716,11968,5,R$ 110.00,28-Feb-25,3,Pago com sucesso,28-Feb-25
3717,11968,5,R$ 110.00,28-Mar-25,4,Pago com atraso,25-Apr-25
3718,11968,5,R$ 110.00,28-Apr-25,5,Pago com atraso,01-Sep-25
3719,11970,3,R$ 225.00,09-Jan-25,1,Pago com atraso,22-Jan-25
3720,11970,3,R$ 225.00,09-Feb-25,2,Pago com atraso,10-Feb-25
3721,11970,3,R$ 225.00,09-Mar-25,3,Pago com atraso,25-Mar-25
3722,11971,2,R$ 175.00,02-Jan-25,1,Pago com atraso,11-Oct-25
3723,11971,2,R$ 175.00,02-Feb-25,2,Pago com atraso,11-Oct-25
3724,11975,6,R$ 250.00,10-Jan-25,1,Pago com atraso,14-Jan-25
3725,11975,6,R$ 250.00,10-Feb-25,2,Pago com atraso,10-Mar-25
3726,11975,6,R$ 250.00,10-Mar-25,3,Pago com atraso,11-Apr-25
3727,11975,6,R$ 250.00,10-Apr-25,4,Pago com atraso,15-May-25
3728,11975,6,R$ 250.00,10-May-25,5,Pago com atraso,26-Jun-25
3729,11975,6,R$ 250.00,10-Jun-25,6,Pago com atraso,07-Aug-25
3730,11976,5,R$ 230.00,05-Feb-25,1,Pago com sucesso,05-Feb-25
3731,11976,5,R$ 230.00,05-Mar-25,2,Pago com atraso,07-Mar-25
3732,11976,5,R$ 230.00,05-Apr-25,3,Pago com sucesso,02-Apr-25
3733,11976,5,R$ 230.00,05-May-25,4,Pago com atraso,06-May-25
3734,11976,5,R$ 230.00,05-Jun-25,5,Pago com sucesso,03-Jun-25
3735,11977,6,R$ 240.00,10-Jan-25,1,Pago com atraso,14-Jan-25
3736,11977,6,R$ 240.00,10-Feb-25,2,Pago com atraso,10-Mar-25
3737,11977,6,R$ 240.00,10-Mar-25,3,Pago com atraso,11-Apr-25
3738,11977,6,R$ 240.00,10-Apr-25,4,Pago com atraso,15-May-25
3739,11977,6,R$ 240.00,10-May-25,5,Pago com atraso,26-Jun-25
3740,11977,6,R$ 240.00,10-Jun-25,6,Pago com atraso,07-Aug-25
3741,11982,4,R$ 175.00,17-Jan-25,1,Pago com atraso,23-Jan-25
3742,11982,4,R$ 175.00,17-Feb-25,2,Pago com atraso,07-Mar-25
3743,11982,4,R$ 175.00,17-Mar-25,3,Pago com atraso,08-Apr-25
3744,11982,4,R$ 175.00,17-Apr-25,4,Aberta,
3745,11983,4,R$ 100.00,19-Jan-25,1,Pago com atraso,30-Jan-25
3746,11983,4,R$ 100.00,19-Feb-25,2,Pago com atraso,07-Mar-25
3747,11983,4,R$ 100.00,19-Mar-25,3,Pago com atraso,10-May-25
3748,11983,4,R$ 100.00,19-Apr-25,4,Aberta,
3749,11987,10,R$ 326.00,05-Feb-25,1,Pago com sucesso,04-Feb-25
3750,11987,10,R$ 326.00,05-Mar-25,2,Pago com atraso,06-Mar-25
3751,11987,10,R$ 326.00,05-Apr-25,3,Pago com sucesso,03-Apr-25
3752,11987,10,R$ 326.00,05-May-25,4,Pago com sucesso,30-Apr-25
3753,11987,10,R$ 326.00,05-Jun-25,5,Pago com sucesso,30-May-25
3754,11987,10,R$ 326.00,05-Jul-25,6,Pago com atraso,29-Jul-25
3755,11987,10,R$ 326.00,05-Aug-25,7,Pago com atraso,28-Aug-25
3756,11987,10,R$ 326.00,05-Sep-25,8,Pago com atraso,29-Sep-25
3757,11987,10,R$ 326.00,05-Oct-25,9,Pago com atraso,29-Oct-25
3758,11987,10,R$ 326.00,05-Nov-25,10,Aberta,
3759,11990,5,R$ 90.00,30-Mar-25,1,Pago com sucesso,12-Mar-25
3760,11990,5,R$ 90.00,30-Apr-25,2,Pago com sucesso,22-Apr-25
3761,11990,5,R$ 90.00,30-May-25,3,Pago com sucesso,12-May-25
3762,11990,5,R$ 90.00,30-Jun-25,4,Pago com sucesso,28-May-25
3763,11990,5,R$ 90.00,30-Jul-25,5,Pago com sucesso,21-Jul-25
3764,11991,4,R$ 200.00,08-Feb-25,1,Pago com atraso,10-Feb-25
3765,11991,4,R$ 200.00,08-Mar-25,2,Pago com atraso,25-Mar-25
3766,11991,4,R$ 200.00,08-Apr-25,3,Pago com atraso,20-Jun-25
3767,11991,4,R$ 200.00,08-May-25,4,Pago com atraso,09-Sep-25
3768,11992,1,R$ 150.00,09-Feb-25,1,Aberta,
3769,11996,3,R$ 120.00,13-Feb-25,1,Pago com atraso,18-Mar-25
3770,11996,3,R$ 120.00,13-Mar-25,2,Pago com atraso,18-Mar-25
3771,11996,3,R$ 120.00,13-Apr-25,3,Pago com sucesso,18-Mar-25
3772,11997,6,R$ 335.00,05-Feb-25,1,Pago com sucesso,04-Feb-25
3773,11997,6,R$ 335.00,05-Mar-25,2,Pago com atraso,06-Mar-25
3774,11997,6,R$ 335.00,05-Apr-25,3,Pago com atraso,28-Apr-25
3775,11997,6,R$ 335.00,05-May-25,4,Pago com atraso,30-May-25
3776,11997,6,R$ 335.00,05-Jun-25,5,Pago com atraso,03-Jul-25
3777,11997,6,R$ 335.00,05-Jul-25,6,Pago com atraso,04-Aug-25
3778,12000,2,R$ 330.00,05-Mar-25,1,Pago com atraso,11-Mar-25
3779,12000,2,R$ 330.00,05-Apr-25,2,Pago com sucesso,04-Apr-25
3780,12003,1,R$ 190.00,05-Mar-25,1,Pago com sucesso,28-Feb-25
3781,12004,6,R$ 435.00,10-Feb-25,1,Pago com atraso,08-Mar-25
3782,12004,6,R$ 435.00,10-Mar-25,2,Pago com atraso,09-Apr-25
3783,12004,6,R$ 435.00,10-Apr-25,3,Pago com atraso,10-May-25
3784,12004,6,R$ 435.00,10-May-25,4,Pago com atraso,09-Jun-25
3785,12004,6,R$ 435.00,10-Jun-25,5,Pago com atraso,06-Aug-25
3786,12004,6,R$ 435.00,10-Jul-25,6,Pago com atraso,18-Jul-25
3787,12007,4,R$ 130.00,01-Mar-25,1,Pago com atraso,28-Mar-25
3788,12007,4,R$ 130.00,01-Apr-25,2,Pago com atraso,02-May-25
3789,12007,4,R$ 130.00,01-May-25,3,Pago com atraso,04-Jul-25
3790,12007,4,R$ 130.00,01-Jun-25,4,Pago com atraso,01-Aug-25
3791,12008,1,R$ 100.00,04-Mar-25,1,Pago com atraso,10-Mar-25
3792,12010,6,R$ 364.00,01-Mar-25,1,Pago com sucesso,27-Feb-25
3793,12010,6,R$ 364.00,01-Apr-25,2,Pago com sucesso,29-Mar-25
3794,12010,6,R$ 364.00,01-May-25,3,Pago com sucesso,28-Apr-25
3795,12010,6,R$ 364.00,01-Jun-25,4,Pago com sucesso,28-May-25
3796,12010,6,R$ 364.00,01-Jul-25,5,Pago com sucesso,26-Jun-25
3797,12010,6,R$ 364.00,01-Aug-25,6,Pago com sucesso,28-Jul-25
3798,12014,7,R$ 200.00,15-Mar-25,1,Pago com sucesso,10-Mar-25
3799,12014,7,R$ 200.00,15-Apr-25,2,Pago com sucesso,11-Apr-25
3800,12014,7,R$ 200.00,15-May-25,3,Pago com sucesso,11-Apr-25
3801,12014,7,R$ 200.00,15-Jun-25,4,Pago com sucesso,09-May-25
3802,12014,7,R$ 200.00,15-Jul-25,5,Pago com sucesso,11-Jun-25
3803,12014,7,R$ 200.00,15-Aug-25,6,Pago com sucesso,10-Jul-25
3804,12014,7,R$ 200.00,15-Sep-25,7,Pago com sucesso,08-Aug-25
3805,12015,5,R$ 110.00,29-Mar-25,1,Pago com sucesso,28-Mar-25
3806,12015,5,R$ 110.00,29-Apr-25,2,Pago com sucesso,28-Apr-25
3807,12015,5,R$ 110.00,29-May-25,3,Pago com atraso,03-Jun-25
3808,12015,5,R$ 110.00,29-Jun-25,4,Pago com atraso,30-Jun-25
3809,12015,5,R$ 110.00,29-Jul-25,5,Pago com atraso,30-Jul-25
3810,12016,7,R$ 260.00,29-Mar-25,1,Pago com sucesso,11-Mar-25
3811,12016,7,R$ 260.00,29-Apr-25,2,Pago com sucesso,28-Apr-25
3812,12016,7,R$ 260.00,29-May-25,3,Pago com atraso,03-Jun-25
3813,12016,7,R$ 260.00,29-Jun-25,4,Pago com atraso,30-Jun-25
3814,12016,7,R$ 260.00,29-Jul-25,5,Pago com atraso,30-Jul-25
3815,12016,7,R$ 260.00,29-Aug-25,6,Pago com sucesso,26-Aug-25
3816,12016,7,R$ 260.00,29-Sep-25,7,Pago com sucesso,09-Sep-25
3817,12017,5,R$ 334.00,17-Mar-25,1,Aberta,
